link,title,director0,director1,director2,attr0,attr1,attr2,genre0,genre1,genre2,genre3,region0,region1,region2,lang0,lang1,lang2,ReleaseDate,rd0,rd1,rd2,rd3,rd4,rd5,rd6,rd7,rd8,rd9
https://movie.douban.com/subject/21360417/,恐怖直播 더 테러 라이브,金秉,unknown,unknown,河正宇,李璟荣,全慧珍,剧情,悬疑,犯罪,unknown,韩国,unknown,unknown,unknown,unknown,unknown,2013,"['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['追击者', 'https://movie.douban.com/subject/3006309/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['心迷宫', 'https://movie.douban.com/subject/25917973/?from=subject-page']"
https://movie.douban.com/subject/1304447/,记忆碎片 Memento,克里斯托弗·诺,unknown,unknown,盖·皮尔斯,凯瑞-安·莫斯,乔·潘托里亚诺,剧情,悬疑,惊悚,犯罪,美国,unknown,unknown,unknown,unknown,unknown,2000,"['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['蝴蝶效应', 'https://movie.douban.com/subject/1292343/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']"
https://movie.douban.com/subject/1292348/,洛城机密 L.A. Confidential,柯蒂斯·汉,unknown,unknown,凯文·史派西,罗素·克劳,盖·皮尔斯,剧情,悬疑,惊悚,犯罪,美国,unknown,unknown,unknown,unknown,unknown,1997,"['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['王牌对王牌', 'https://movie.douban.com/subject/1293434/?from=subject-page']","['一级恐惧', 'https://movie.douban.com/subject/1296217/?from=subject-page']","['大卫·戈尔的一生', 'https://movie.douban.com/subject/1305725/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['火柴人', 'https://movie.douban.com/subject/1307542/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['天才瑞普利', 'https://movie.douban.com/subject/1295045/?from=subject-page']","['老无所依', 'https://movie.douban.com/subject/1857099/?from=subject-page']"
https://movie.douban.com/subject/1308767/,谍影重重2 The Bourne Supremacy,保罗·格林格拉,unknown,unknown,马特·达蒙,布莱恩·考克斯,琼·艾伦,动作,悬疑,惊悚,unknown,美国,德国,unknown,unknown,unknown,unknown,2004,"['谍影重重3', 'https://movie.douban.com/subject/1578507/?from=subject-page']","['勇闯夺命岛', 'https://movie.douban.com/subject/1292728/?from=subject-page']","['碟中谍', 'https://movie.douban.com/subject/1292484/?from=subject-page']","['飓风营救', 'https://movie.douban.com/subject/2124586/?from=subject-page']","['变脸', 'https://movie.douban.com/subject/1292659/?from=subject-page']","['速度与激情5', 'https://movie.douban.com/subject/4286017/?from=subject-page']","['终结者2：审判日', 'https://movie.douban.com/subject/1291844/?from=subject-page']","['黑客帝国3：矩阵革命', 'https://movie.douban.com/subject/1302467/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']"
https://movie.douban.com/subject/1292288/,公民凯恩 Citizen Kane,奥逊·威尔,unknown,unknown,奥逊·威尔斯,约瑟夫·科顿,多萝西·康明戈尔,剧情,悬疑,unknown,unknown,美国,unknown,unknown,unknown,unknown,unknown,1941,"['曼克', 'https://movie.douban.com/subject/34461705/?from=subject-page']","['圣女贞德蒙难记', 'https://movie.douban.com/subject/1293783/?from=subject-page']","['社交网络', 'https://movie.douban.com/subject/3205624/?from=subject-page']","['莫扎特传', 'https://movie.douban.com/subject/1293399/?from=subject-page']","['愤怒的公牛', 'https://movie.douban.com/subject/1293155/?from=subject-page']","['阮玲玉', 'https://movie.douban.com/subject/1293414/?from=subject-page']","['甘地传', 'https://movie.douban.com/subject/1292238/?from=subject-page']","['末代皇帝', 'https://movie.douban.com/subject/1293172/?from=subject-page']","['镜子', 'https://movie.douban.com/subject/1299248/?from=subject-page']","['波西米亚狂想曲', 'https://movie.douban.com/subject/5300054/?from=subject-page']"
https://movie.douban.com/subject/26703158/,斯隆女士 Miss Sloane,约翰·马,unknown,unknown,杰西卡·查斯坦,古古·姆巴塔-劳,约翰·利思戈,剧情,悬疑,unknown,unknown,美国,法国,unknown,unknown,unknown,unknown,2016,"['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']","['网络谜踪', 'https://movie.douban.com/subject/27615441/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['特工', 'https://movie.douban.com/subject/26683421/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['大卫·戈尔的一生', 'https://movie.douban.com/subject/1305725/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['罪恶之家', 'https://movie.douban.com/subject/25955491/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']"
https://movie.douban.com/subject/1299080/,后窗 Rear Window,阿尔弗雷德·希区柯,unknown,unknown,詹姆斯·斯图尔特,格蕾丝·凯利,温戴尔·柯瑞,悬疑,惊悚,unknown,unknown,美国,unknown,unknown,unknown,unknown,unknown,1954,"['迷魂记', 'https://movie.douban.com/subject/1297294/?from=subject-page']","['西北偏北', 'https://movie.douban.com/subject/1295872/?from=subject-page']","['电话谋杀案', 'https://movie.douban.com/subject/1301231/?from=subject-page']","['惊魂记', 'https://movie.douban.com/subject/1293181/?from=subject-page']","['爱德华大夫', 'https://movie.douban.com/subject/1293973/?from=subject-page']","['夺魂索', 'https://movie.douban.com/subject/1301230/?from=subject-page']","['蝴蝶梦', 'https://movie.douban.com/subject/1293824/?from=subject-page']","['贵妇失踪记', 'https://movie.douban.com/subject/1292760/?from=subject-page']","['三十九级台阶', 'https://movie.douban.com/subject/1298412/?from=subject-page']","['火车怪客', 'https://movie.douban.com/subject/1298505/?from=subject-page']"
https://movie.douban.com/subject/1304102/,谍影重重 The Bourne Identity,道格·里,unknown,unknown,马特·达蒙,弗朗卡·波滕特,克里斯·库珀,动作,悬疑,惊悚,unknown,美国,德国,捷克,unknown,unknown,unknown,2002,"['谍影重重2', 'https://movie.douban.com/subject/1308767/?from=subject-page']","['勇闯夺命岛', 'https://movie.douban.com/subject/1292728/?from=subject-page']","['碟中谍', 'https://movie.douban.com/subject/1292484/?from=subject-page']","['飓风营救', 'https://movie.douban.com/subject/2124586/?from=subject-page']","['变脸', 'https://movie.douban.com/subject/1292659/?from=subject-page']","['速度与激情5', 'https://movie.douban.com/subject/4286017/?from=subject-page']","['终结者2：审判日', 'https://movie.douban.com/subject/1291844/?from=subject-page']","['黑客帝国3：矩阵革命', 'https://movie.douban.com/subject/1302467/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']"
https://movie.douban.com/subject/1297294/,迷魂记 Vertigo,阿尔弗雷德·希区柯,unknown,unknown,詹姆斯·斯图尔特,金·诺瓦克,芭芭拉·贝尔·戈迪斯,爱情,悬疑,惊悚,unknown,美国,unknown,unknown,unknown,unknown,unknown,1958,"['后窗', 'https://movie.douban.com/subject/1299080/?from=subject-page']","['西北偏北', 'https://movie.douban.com/subject/1295872/?from=subject-page']","['电话谋杀案', 'https://movie.douban.com/subject/1301231/?from=subject-page']","['惊魂记', 'https://movie.douban.com/subject/1293181/?from=subject-page']","['爱德华大夫', 'https://movie.douban.com/subject/1293973/?from=subject-page']","['蝴蝶梦', 'https://movie.douban.com/subject/1293824/?from=subject-page']","['夺魂索', 'https://movie.douban.com/subject/1301230/?from=subject-page']","['贵妇失踪记', 'https://movie.douban.com/subject/1292760/?from=subject-page']","['群鸟', 'https://movie.douban.com/subject/1310175/?from=subject-page']","['三十九级台阶', 'https://movie.douban.com/subject/1298412/?from=subject-page']"
https://movie.douban.com/subject/1292047/,蓝白红三部曲之红 Trois couleurs: Rouge,克日什托夫·基耶斯洛夫斯,unknown,unknown,伊莲娜·雅各布,让-路易·特兰蒂尼昂,弗雷德里奎·费德,剧情,爱情,悬疑,unknown,法国,波兰,瑞士,unknown,unknown,unknown,1994,"['蓝白红三部曲之蓝', 'https://movie.douban.com/subject/1292048/?from=subject-page']","['两生花', 'https://movie.douban.com/subject/1291877/?from=subject-page']","['乡愁', 'https://movie.douban.com/subject/1291556/?from=subject-page']","['永恒和一日', 'https://movie.douban.com/subject/1293455/?from=subject-page']","['新桥恋人', 'https://movie.douban.com/subject/1291559/?from=subject-page']","['雾中风景', 'https://movie.douban.com/subject/1294252/?from=subject-page']","['春天的故事', 'https://movie.douban.com/subject/1293632/?from=subject-page']","['秋天的故事', 'https://movie.douban.com/subject/1294140/?from=subject-page']","['对她说', 'https://movie.douban.com/subject/1292211/?from=subject-page']","['花样年华', 'https://movie.douban.com/subject/1291557/?from=subject-page']"
https://movie.douban.com/subject/1292214/,非常嫌疑犯 The Usual Suspects,布莱恩·辛,unknown,unknown,史蒂芬·鲍德温,加布里埃尔·伯恩,本尼西奥·德尔·托罗,悬疑,惊悚,犯罪,unknown,德国,美国,unknown,unknown,unknown,unknown,1995,"['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['洛城机密', 'https://movie.douban.com/subject/1292348/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['一级恐惧', 'https://movie.douban.com/subject/1296217/?from=subject-page']","['大卫·戈尔的一生', 'https://movie.douban.com/subject/1305725/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['王牌对王牌', 'https://movie.douban.com/subject/1293434/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']"
https://movie.douban.com/subject/26419637/,误杀瞒天记 Drishyam,尼西卡特·卡马,unknown,unknown,阿贾耶·德乌干,塔布,施芮娅·萨兰,剧情,悬疑,犯罪,unknown,印度,unknown,unknown,unknown,unknown,unknown,2015,"['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']","['网络谜踪', 'https://movie.douban.com/subject/27615441/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['特工', 'https://movie.douban.com/subject/26683421/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['调音师', 'https://movie.douban.com/subject/30334073/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['蒙太奇', 'https://movie.douban.com/subject/21937438/?from=subject-page']","['我是谁：没有绝对安全的系统', 'https://movie.douban.com/subject/25932086/?from=subject-page']"
https://movie.douban.com/subject/1305725/,大卫·戈尔的一生 The Life of David Gale,艾伦·帕,unknown,unknown,凯文·史派西,凯特·温丝莱特,劳拉·琳妮,剧情,悬疑,犯罪,unknown,美国,德国,英国,unknown,unknown,unknown,2003,"['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['一级恐惧', 'https://movie.douban.com/subject/1296217/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['洛城机密', 'https://movie.douban.com/subject/1292348/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']"
https://movie.douban.com/subject/1972698/,守望者 Watchmen,扎克·施奈,unknown,unknown,帕特里克·威尔森,卡拉·古奇诺,比利·克鲁德普,动作,科幻,悬疑,unknown,美国,unknown,unknown,unknown,unknown,unknown,2009,"['扎克·施奈德版正义联盟', 'https://movie.douban.com/subject/35076714/?from=subject-page']","['黑客帝国2：重装上阵', 'https://movie.douban.com/subject/1304141/?from=subject-page']","['蝙蝠侠：侠影之谜', 'https://movie.douban.com/subject/1309069/?from=subject-page']","['X战警：逆转未来', 'https://movie.douban.com/subject/10485647/?from=subject-page']","['终结者2：审判日', 'https://movie.douban.com/subject/1291844/?from=subject-page']","['超人：钢铁之躯', 'https://movie.douban.com/subject/2049435/?from=subject-page']","['我，机器人', 'https://movie.douban.com/subject/1308843/?from=subject-page']","['银翼杀手', 'https://movie.douban.com/subject/1291839/?from=subject-page']","['蜘蛛侠', 'https://movie.douban.com/subject/1306612/?from=subject-page']","['变形金刚', 'https://movie.douban.com/subject/1794171/?from=subject-page']"
